test AUC (pungent),Number of parameters,edge dim,node dim,globals dim,learn edges,learn globals,learn nodes,aggregation type,n layers,n learn,Message passing
0.5567575097084045,448,5,12,25,False,False,False,max,1,0,None
0.5567575097084045,448,5,12,25,False,False,False,mean,1,0,None
0.5567575097084045,448,5,12,25,False,False,False,sum,1,0,None
0.6523385643959045,568,10,12,25,False,False,False,max,1,0,None
0.6523385643959045,568,10,12,25,False,False,False,mean,1,0,None
0.6523385643959045,568,10,12,25,False,False,False,sum,1,0,None
0.6589670181274414,958,20,12,25,False,False,False,max,1,0,None
0.6589670181274414,958,20,12,25,False,False,False,mean,1,0,None
0.6589670181274414,958,20,12,25,False,False,False,sum,1,0,None
0.5900430679321289,573,5,12,50,False,False,False,max,1,0,None
0.5900430679321289,573,5,12,50,False,False,False,mean,1,0,None
0.5900430679321289,573,5,12,50,False,False,False,sum,1,0,None
0.636298418045044,693,10,12,50,False,False,False,max,1,0,None
0.636298418045044,693,10,12,50,False,False,False,mean,1,0,None
0.636298418045044,693,10,12,50,False,False,False,sum,1,0,None
0.6587087512016296,1083,20,12,50,False,False,False,max,1,0,None
0.6587087512016296,1083,20,12,50,False,False,False,mean,1,0,None
0.6587087512016296,1083,20,12,50,False,False,False,sum,1,0,None
0.597991406917572,823,5,12,100,False,False,False,max,1,0,None
0.597991406917572,823,5,12,100,False,False,False,mean,1,0,None
0.597991406917572,823,5,12,100,False,False,False,sum,1,0,None
0.636728823184967,943,10,12,100,False,False,False,max,1,0,None
0.636728823184967,943,10,12,100,False,False,False,mean,1,0,None
0.636728823184967,943,10,12,100,False,False,False,sum,1,0,None
0.6554663181304932,1333,20,12,100,False,False,False,max,1,0,None
0.6554663181304932,1333,20,12,100,False,False,False,mean,1,0,None
0.6554663181304932,1333,20,12,100,False,False,False,sum,1,0,None
0.6026111841201782,568,5,12,25,True,False,False,max,1,1,edges
0.6026111841201782,568,5,12,25,True,False,False,mean,1,1,edges
0.6026111841201782,568,5,12,25,True,False,False,sum,1,1,edges
0.6337158679962158,808,10,12,25,True,False,False,max,1,1,edges
0.6337158679962158,808,10,12,25,True,False,False,mean,1,1,edges
0.6337158679962158,808,10,12,25,True,False,False,sum,1,1,edges
0.6558393239974976,1438,20,12,25,True,False,False,max,1,1,edges
0.6558393239974976,1438,20,12,25,True,False,False,mean,1,1,edges
0.6558393239974976,1438,20,12,25,True,False,False,sum,1,1,edges
0.6138594150543213,693,5,12,50,True,False,False,max,1,1,edges
0.6138594150543213,693,5,12,50,True,False,False,mean,1,1,edges
0.6138594150543213,693,5,12,50,True,False,False,sum,1,1,edges
0.6432137489318848,933,10,12,50,True,False,False,max,1,1,edges
0.6432137489318848,933,10,12,50,True,False,False,mean,1,1,edges
0.6432137489318848,933,10,12,50,True,False,False,sum,1,1,edges
0.6547201871871948,1563,20,12,50,True,False,False,max,1,1,edges
0.6547201871871948,1563,20,12,50,True,False,False,mean,1,1,edges
0.6547201871871948,1563,20,12,50,True,False,False,sum,1,1,edges
0.6365853548049927,943,5,12,100,True,False,False,max,1,1,edges
0.6365853548049927,943,5,12,100,True,False,False,mean,1,1,edges
0.6365853548049927,943,5,12,100,True,False,False,sum,1,1,edges
0.6443328261375427,1183,10,12,100,True,False,False,max,1,1,edges
0.6443328261375427,1183,10,12,100,True,False,False,mean,1,1,edges
0.6443328261375427,1183,10,12,100,True,False,False,sum,1,1,edges
0.6493543386459351,1813,20,12,100,True,False,False,max,1,1,edges
0.6493543386459351,1813,20,12,100,True,False,False,mean,1,1,edges
0.6493543386459351,1813,20,12,100,True,False,False,sum,1,1,edges
0.6896412372589111,856,5,12,25,False,True,False,max,1,1,globals
0.6896412372589111,856,5,12,25,False,True,False,mean,1,1,globals
0.6896412372589111,856,5,12,25,False,True,False,sum,1,1,globals
0.6911908984184265,1096,10,12,25,False,True,False,max,1,1,globals
0.680975615978241,1096,10,12,25,False,True,False,mean,1,1,globals
0.680975615978241,1096,10,12,25,False,True,False,sum,1,1,globals
0.7321951389312744,1726,20,12,25,False,True,False,max,1,1,globals
0.7321951389312744,1726,20,12,25,False,True,False,mean,1,1,globals
0.7248206138610841,1726,20,12,25,False,True,False,sum,1,1,globals
0.7094690799713135,1406,5,12,50,False,True,False,max,1,1,globals
0.7094690799713135,1406,5,12,50,False,True,False,mean,1,1,globals
0.7094690799713135,1406,5,12,50,False,True,False,sum,1,1,globals
0.6668866872787476,1771,10,12,50,False,True,False,max,1,1,globals
0.6668866872787476,1771,10,12,50,False,True,False,mean,1,1,globals
0.6668866872787476,1771,10,12,50,False,True,False,sum,1,1,globals
0.7176470756530762,2651,20,12,50,False,True,False,max,1,1,globals
0.7176470756530762,2651,20,12,50,False,True,False,mean,1,1,globals
0.7176470756530762,2651,20,12,50,False,True,False,sum,1,1,globals
0.7027833461761475,2506,5,12,100,False,True,False,max,1,1,globals
0.7133716344833374,2506,5,12,100,False,True,False,mean,1,1,globals
0.7133716344833374,2506,5,12,100,False,True,False,sum,1,1,globals
0.6741176843643188,3121,10,12,100,False,True,False,max,1,1,globals
0.6740889549255371,3121,10,12,100,False,True,False,mean,1,1,globals
0.6740889549255371,3121,10,12,100,False,True,False,sum,1,1,globals
0.7120516300201416,4501,20,12,100,False,True,False,max,1,1,globals
0.7142611742019653,4501,20,12,100,False,True,False,mean,1,1,globals
0.7120516300201416,4501,20,12,100,False,True,False,sum,1,1,globals
0.7295551300048828,976,5,12,25,True,True,False,max,1,2,edges & globals
0.7295551300048828,976,5,12,25,True,True,False,mean,1,2,edges & globals
0.7295551300048828,976,5,12,25,True,True,False,sum,1,2,edges & globals
0.7144045829772949,1336,10,12,25,True,True,False,max,1,2,edges & globals
0.7144045829772949,1336,10,12,25,True,True,False,mean,1,2,edges & globals
0.7144045829772949,1336,10,12,25,True,True,False,sum,1,2,edges & globals
0.71678626537323,2206,20,12,25,True,True,False,max,1,2,edges & globals
0.7153227925300598,2206,20,12,25,True,True,False,mean,1,2,edges & globals
0.7153227925300598,2206,20,12,25,True,True,False,sum,1,2,edges & globals
0.7078622579574585,1526,5,12,50,True,True,False,max,1,2,edges & globals
0.7078622579574585,1526,5,12,50,True,True,False,mean,1,2,edges & globals
0.7078622579574585,1526,5,12,50,True,True,False,sum,1,2,edges & globals
0.7218651175498962,2011,10,12,50,True,True,False,max,1,2,edges & globals
0.7218651175498962,2011,10,12,50,True,True,False,mean,1,2,edges & globals
0.7218651175498962,2011,10,12,50,True,True,False,sum,1,2,edges & globals
0.7328550815582275,3131,20,12,50,True,True,False,max,1,2,edges & globals
0.73182213306427,3131,20,12,50,True,True,False,mean,1,2,edges & globals
0.73182213306427,3131,20,12,50,True,True,False,sum,1,2,edges & globals
0.6613199710845947,2626,5,12,100,True,True,False,max,1,2,edges & globals
0.6613199710845947,2626,5,12,100,True,True,False,mean,1,2,edges & globals
0.6613199710845947,2626,5,12,100,True,True,False,sum,1,2,edges & globals
0.6916499137878418,3361,10,12,100,True,True,False,max,1,2,edges & globals
0.6916499137878418,3361,10,12,100,True,True,False,mean,1,2,edges & globals
0.6916499137878418,3361,10,12,100,True,True,False,sum,1,2,edges & globals
0.7534002661705017,4981,20,12,100,True,True,False,max,1,2,edges & globals
0.7534002661705017,4981,20,12,100,True,True,False,mean,1,2,edges & globals
0.7534002661705017,4981,20,12,100,True,True,False,sum,1,2,edges & globals
0.6832424402236938,652,5,12,25,False,False,True,max,1,1,nodes
0.6832424402236938,652,5,12,25,False,False,True,mean,1,1,nodes
0.6832424402236938,652,5,12,25,False,False,True,sum,1,1,nodes
0.6643902063369751,832,10,12,25,False,False,True,max,1,1,nodes
0.6643902063369751,832,10,12,25,False,False,True,mean,1,1,nodes
0.6643902063369751,832,10,12,25,False,False,True,sum,1,1,nodes
0.6581922769546509,1342,20,12,25,False,False,True,max,1,1,nodes
0.6581922769546509,1342,20,12,25,False,False,True,mean,1,1,nodes
0.6581922769546509,1342,20,12,25,False,False,True,sum,1,1,nodes
0.6611190438270569,777,5,12,50,False,False,True,max,1,1,nodes
0.6611190438270569,777,5,12,50,False,False,True,mean,1,1,nodes
0.6611190438270569,777,5,12,50,False,False,True,sum,1,1,nodes
0.6609469652175903,957,10,12,50,False,False,True,max,1,1,nodes
0.6609469652175903,957,10,12,50,False,False,True,mean,1,1,nodes
0.6609469652175903,957,10,12,50,False,False,True,sum,1,1,nodes
0.6645337343215942,1467,20,12,50,False,False,True,max,1,1,nodes
0.6645337343215942,1467,20,12,50,False,False,True,mean,1,1,nodes
0.6645337343215942,1467,20,12,50,False,False,True,sum,1,1,nodes
0.6556097269058228,1027,5,12,100,False,False,True,max,1,1,nodes
0.6556097269058228,1027,5,12,100,False,False,True,mean,1,1,nodes
0.6556097269058228,1027,5,12,100,False,False,True,sum,1,1,nodes
0.6498708724975586,1207,10,12,100,False,False,True,max,1,1,nodes
0.6498708724975586,1207,10,12,100,False,False,True,mean,1,1,nodes
0.6498708724975586,1207,10,12,100,False,False,True,sum,1,1,nodes
0.6644189357757568,1717,20,12,100,False,False,True,max,1,1,nodes
0.6644189357757568,1717,20,12,100,False,False,True,mean,1,1,nodes
0.6644189357757568,1717,20,12,100,False,False,True,sum,1,1,nodes
0.6053945422172546,772,5,12,25,True,False,True,max,1,2,nodes & edges
0.6053945422172546,772,5,12,25,True,False,True,mean,1,2,nodes & edges
0.6053945422172546,772,5,12,25,True,False,True,sum,1,2,nodes & edges
0.6793687343597412,1072,10,12,25,True,False,True,max,1,2,nodes & edges
0.6793687343597412,1072,10,12,25,True,False,True,mean,1,2,nodes & edges
0.6793687343597412,1072,10,12,25,True,False,True,sum,1,2,nodes & edges
0.6705021262168884,1822,20,12,25,True,False,True,max,1,2,nodes & edges
0.6705021262168884,1822,20,12,25,True,False,True,mean,1,2,nodes & edges
0.6705021262168884,1822,20,12,25,True,False,True,sum,1,2,nodes & edges
0.6199713349342346,897,5,12,50,True,False,True,max,1,2,nodes & edges
0.6199713349342346,897,5,12,50,True,False,True,mean,1,2,nodes & edges
0.6199713349342346,897,5,12,50,True,False,True,sum,1,2,nodes & edges
0.679053008556366,1197,10,12,50,True,False,True,max,1,2,nodes & edges
0.679053008556366,1197,10,12,50,True,False,True,mean,1,2,nodes & edges
0.679053008556366,1197,10,12,50,True,False,True,sum,1,2,nodes & edges
0.6710760593414307,1947,20,12,50,True,False,True,max,1,2,nodes & edges
0.6710760593414307,1947,20,12,50,True,False,True,mean,1,2,nodes & edges
0.6710760593414307,1947,20,12,50,True,False,True,sum,1,2,nodes & edges
0.6152080297470093,1147,5,12,100,True,False,True,max,1,2,nodes & edges
0.6152080297470093,1147,5,12,100,True,False,True,mean,1,2,nodes & edges
0.6152080297470093,1147,5,12,100,True,False,True,sum,1,2,nodes & edges
0.669899582862854,1447,10,12,100,True,False,True,max,1,2,nodes & edges
0.669899582862854,1447,10,12,100,True,False,True,mean,1,2,nodes & edges
0.669899582862854,1447,10,12,100,True,False,True,sum,1,2,nodes & edges
0.6592826247215271,2197,20,12,100,True,False,True,max,1,2,nodes & edges
0.6592826247215271,2197,20,12,100,True,False,True,mean,1,2,nodes & edges
0.6592826247215271,2197,20,12,100,True,False,True,sum,1,2,nodes & edges
0.7087804675102234,1060,5,12,25,False,True,True,max,1,2,nodes & globals
0.7087804675102234,1060,5,12,25,False,True,True,mean,1,2,nodes & globals
0.7087804675102234,1060,5,12,25,False,True,True,sum,1,2,nodes & globals
0.6981348395347595,1360,10,12,25,False,True,True,max,1,2,nodes & globals
0.6981348395347595,1360,10,12,25,False,True,True,mean,1,2,nodes & globals
0.6981348395347595,1360,10,12,25,False,True,True,sum,1,2,nodes & globals
0.7419226169586182,2110,20,12,25,False,True,True,max,1,2,nodes & globals
0.7419226169586182,2110,20,12,25,False,True,True,mean,1,2,nodes & globals
0.7419226169586182,2110,20,12,25,False,True,True,sum,1,2,nodes & globals
0.7326255440711975,1610,5,12,50,False,True,True,max,1,2,nodes & globals
0.7326255440711975,1610,5,12,50,False,True,True,mean,1,2,nodes & globals
0.7326255440711975,1610,5,12,50,False,True,True,sum,1,2,nodes & globals
0.7416068315505981,2035,10,12,50,False,True,True,max,1,2,nodes & globals
0.7416068315505981,2035,10,12,50,False,True,True,mean,1,2,nodes & globals
0.7416068315505981,2035,10,12,50,False,True,True,sum,1,2,nodes & globals
0.7175036072731018,3035,20,12,50,False,True,True,max,1,2,nodes & globals
0.7175036072731018,3035,20,12,50,False,True,True,mean,1,2,nodes & globals
0.7175036072731018,3035,20,12,50,False,True,True,sum,1,2,nodes & globals
0.7398278117179871,2710,5,12,100,False,True,True,max,1,2,nodes & globals
0.7398278117179871,2710,5,12,100,False,True,True,mean,1,2,nodes & globals
0.7398278117179871,2710,5,12,100,False,True,True,sum,1,2,nodes & globals
0.7091248035430908,3385,10,12,100,False,True,True,max,1,2,nodes & globals
0.7091248035430908,3385,10,12,100,False,True,True,mean,1,2,nodes & globals
0.7091248035430908,3385,10,12,100,False,True,True,sum,1,2,nodes & globals
0.721664309501648,4885,20,12,100,False,True,True,max,1,2,nodes & globals
0.721664309501648,4885,20,12,100,False,True,True,mean,1,2,nodes & globals
0.721664309501648,4885,20,12,100,False,True,True,sum,1,2,nodes & globals
0.6946054697036743,1180,5,12,25,True,True,True,max,1,3,nodes & edges & globals
0.6946054697036743,1180,5,12,25,True,True,True,mean,1,3,nodes & edges & globals
0.6946054697036743,1180,5,12,25,True,True,True,sum,1,3,nodes & edges & globals
0.7449927926063538,1600,10,12,25,True,True,True,max,1,3,nodes & edges & globals
0.7449927926063538,1600,10,12,25,True,True,True,mean,1,3,nodes & edges & globals
0.7449927926063538,1600,10,12,25,True,True,True,sum,1,3,nodes & edges & globals
0.7393687963485718,2590,20,12,25,True,True,True,max,1,3,nodes & edges & globals
0.7393687963485718,2590,20,12,25,True,True,True,mean,1,3,nodes & edges & globals
0.7393687963485718,2590,20,12,25,True,True,True,sum,1,3,nodes & edges & globals
0.7437301874160767,1730,5,12,50,True,True,True,max,1,3,nodes & edges & globals
0.7437301874160767,1730,5,12,50,True,True,True,mean,1,3,nodes & edges & globals
0.7437301874160767,1730,5,12,50,True,True,True,sum,1,3,nodes & edges & globals
0.7757532596588135,2275,10,12,50,True,True,True,max,1,3,nodes & edges & globals
0.7757532596588135,2275,10,12,50,True,True,True,mean,1,3,nodes & edges & globals
0.7757532596588135,2275,10,12,50,True,True,True,sum,1,3,nodes & edges & globals
0.7848493456840515,3515,20,12,50,True,True,True,max,1,3,nodes & edges & globals
0.7848493456840515,3515,20,12,50,True,True,True,mean,1,3,nodes & edges & globals
0.7848493456840515,3515,20,12,50,True,True,True,sum,1,3,nodes & edges & globals
0.749297022819519,2830,5,12,100,True,True,True,max,1,3,nodes & edges & globals
0.749297022819519,2830,5,12,100,True,True,True,mean,1,3,nodes & edges & globals
0.749297022819519,2830,5,12,100,True,True,True,sum,1,3,nodes & edges & globals
0.7726829648017883,3625,10,12,100,True,True,True,max,1,3,nodes & edges & globals
0.7726829648017883,3625,10,12,100,True,True,True,mean,1,3,nodes & edges & globals
0.7726829648017883,3625,10,12,100,True,True,True,sum,1,3,nodes & edges & globals
0.7925968170166016,5365,20,12,100,True,True,True,max,1,3,nodes & edges & globals
0.7925968170166016,5365,20,12,100,True,True,True,mean,1,3,nodes & edges & globals
0.7925968170166016,5365,20,12,100,True,True,True,sum,1,3,nodes & edges & globals
0.5973601341247559,1368,5,12,25,False,False,False,max,2,0,None
0.5973601341247559,1368,5,12,25,False,False,False,mean,2,0,None
0.5973601341247559,1368,5,12,25,False,False,False,sum,2,0,None
0.6032711267471313,1578,10,12,25,False,False,False,max,2,0,None
0.6032711267471313,1578,10,12,25,False,False,False,mean,2,0,None
0.6032711267471313,1578,10,12,25,False,False,False,sum,2,0,None
0.6325393915176392,2298,20,12,25,False,False,False,max,2,0,None
0.6325393915176392,2298,20,12,25,False,False,False,mean,2,0,None
0.6325393915176392,2298,20,12,25,False,False,False,sum,2,0,None
0.634892463684082,3443,5,12,50,False,False,False,max,2,0,None
0.634892463684082,3443,5,12,50,False,False,False,mean,2,0,None
0.634892463684082,3443,5,12,50,False,False,False,sum,2,0,None
0.6213486194610596,3653,10,12,50,False,False,False,max,2,0,None
0.6213486194610596,3653,10,12,50,False,False,False,mean,2,0,None
0.6213486194610596,3653,10,12,50,False,False,False,sum,2,0,None
0.6310473680496216,4373,20,12,50,False,False,False,max,2,0,None
0.6310473680496216,4373,20,12,50,False,False,False,mean,2,0,None
0.6310473680496216,4373,20,12,50,False,False,False,sum,2,0,None
0.6152368187904358,11343,5,12,100,False,False,False,max,2,0,None
0.6152368187904358,11343,5,12,100,False,False,False,mean,2,0,None
0.6152368187904358,11343,5,12,100,False,False,False,sum,2,0,None
0.6110186576843262,11553,10,12,100,False,False,False,max,2,0,None
0.6110186576843262,11553,10,12,100,False,False,False,mean,2,0,None
0.6110186576843262,11553,10,12,100,False,False,False,sum,2,0,None
0.6421520113945007,12273,20,12,100,False,False,False,max,2,0,None
0.6421520113945007,12273,20,12,100,False,False,False,mean,2,0,None
0.6421520113945007,12273,20,12,100,False,False,False,sum,2,0,None
0.5981636047363281,1608,5,12,25,True,False,False,max,2,1,edges
0.5981636047363281,1608,5,12,25,True,False,False,mean,2,1,edges
0.5981636047363281,1608,5,12,25,True,False,False,sum,2,1,edges
0.6349785327911377,2058,10,12,25,True,False,False,max,2,1,edges
0.6349785327911377,2058,10,12,25,True,False,False,mean,2,1,edges
0.6349785327911377,2058,10,12,25,True,False,False,sum,2,1,edges
0.6480057835578918,3258,20,12,25,True,False,False,max,2,1,edges
0.6480057835578918,3258,20,12,25,True,False,False,mean,2,1,edges
0.6480057835578918,3258,20,12,25,True,False,False,sum,2,1,edges
0.6356384754180908,3683,5,12,50,True,False,False,max,2,1,edges
0.6356384754180908,3683,5,12,50,True,False,False,mean,2,1,edges
0.6356384754180908,3683,5,12,50,True,False,False,sum,2,1,edges
0.6374174952507019,4133,10,12,50,True,False,False,max,2,1,edges
0.6374174952507019,4133,10,12,50,True,False,False,mean,2,1,edges
0.6374174952507019,4133,10,12,50,True,False,False,sum,2,1,edges
0.641836404800415,5333,20,12,50,True,False,False,max,2,1,edges
0.641836404800415,5333,20,12,50,True,False,False,mean,2,1,edges
0.641836404800415,5333,20,12,50,True,False,False,sum,2,1,edges
0.6226398944854736,11583,5,12,100,True,False,False,max,2,1,edges
0.6226398944854736,11583,5,12,100,True,False,False,mean,2,1,edges
0.6226398944854736,11583,5,12,100,True,False,False,sum,2,1,edges
0.6414633989334106,12033,10,12,100,True,False,False,max,2,1,edges
0.6414633989334106,12033,10,12,100,True,False,False,mean,2,1,edges
0.6414633989334106,12033,10,12,100,True,False,False,sum,2,1,edges
0.6221808195114136,13233,20,12,100,True,False,False,max,2,1,edges
0.6221808195114136,13233,20,12,100,True,False,False,mean,2,1,edges
0.6221808195114136,13233,20,12,100,True,False,False,sum,2,1,edges
0.7186800241470337,2201,5,12,25,False,True,False,max,2,1,globals
0.7186800241470337,2201,5,12,25,False,True,False,mean,2,1,globals
0.7186800241470337,2201,5,12,25,False,True,False,sum,2,1,globals
0.6999425888061523,2656,10,12,25,False,True,False,max,2,1,globals
0.6999425888061523,2656,10,12,25,False,True,False,mean,2,1,globals
0.6999425888061523,2656,10,12,25,False,True,False,sum,2,1,globals
0.6896986961364746,3866,20,12,25,False,True,False,max,2,1,globals
0.6896986961364746,3866,20,12,25,False,True,False,mean,2,1,globals
0.6896986961364746,3866,20,12,25,False,True,False,sum,2,1,globals
0.7421233654022217,5126,5,12,50,False,True,False,max,2,1,globals
0.7421233654022217,5126,5,12,50,False,True,False,mean,2,1,globals
0.7421233654022217,5126,5,12,50,False,True,False,sum,2,1,globals
0.7371305227279663,5831,10,12,50,False,True,False,max,2,1,globals
0.7371305227279663,5831,10,12,50,False,True,False,mean,2,1,globals
0.7371305227279663,5831,10,12,50,False,True,False,sum,2,1,globals
0.7462841272354126,7541,20,12,50,False,True,False,max,2,1,globals
0.7462841272354126,7541,20,12,50,False,True,False,mean,2,1,globals
0.7462841272354126,7541,20,12,50,False,True,False,sum,2,1,globals
0.7449928522109985,14726,5,12,100,False,True,False,max,2,1,globals
0.7449928522109985,14726,5,12,100,False,True,False,mean,2,1,globals
0.7449928522109985,14726,5,12,100,False,True,False,sum,2,1,globals
0.7490674257278442,15931,10,12,100,False,True,False,max,2,1,globals
0.7490674257278442,15931,10,12,100,False,True,False,mean,2,1,globals
0.7490674257278442,15931,10,12,100,False,True,False,sum,2,1,globals
0.7528263926506042,18641,20,12,100,False,True,False,max,2,1,globals
0.7528263926506042,18641,20,12,100,False,True,False,mean,2,1,globals
0.7528263926506042,18641,20,12,100,False,True,False,sum,2,1,globals
0.7374749183654785,2566,5,12,25,True,True,False,max,2,2,edges & globals
0.7374749183654785,2566,5,12,25,True,True,False,mean,2,2,edges & globals
0.7374749183654785,2566,5,12,25,True,True,False,sum,2,2,edges & globals
0.7245050072669983,3386,10,12,25,True,True,False,max,2,2,edges & globals
0.7245050072669983,3386,10,12,25,True,True,False,mean,2,2,edges & globals
0.7245050072669983,3386,10,12,25,True,True,False,sum,2,2,edges & globals
0.7338881492614746,5326,20,12,25,True,True,False,max,2,2,edges & globals
0.7338881492614746,5326,20,12,25,True,True,False,mean,2,2,edges & globals
0.7338881492614746,5326,20,12,25,True,True,False,sum,2,2,edges & globals
0.7567288875579834,5616,5,12,50,True,True,False,max,2,2,edges & globals
0.7567288875579834,5616,5,12,50,True,True,False,mean,2,2,edges & globals
0.7358106374740601,5616,5,12,50,True,True,False,sum,2,2,edges & globals
0.7594548463821411,6811,10,12,50,True,True,False,max,2,2,edges & globals
0.7594548463821411,6811,10,12,50,True,True,False,mean,2,2,edges & globals
0.7594548463821411,6811,10,12,50,True,True,False,sum,2,2,edges & globals
0.7610903978347778,9501,20,12,50,True,True,False,max,2,2,edges & globals
0.7610903978347778,9501,20,12,50,True,True,False,mean,2,2,edges & globals
0.7610903978347778,9501,20,12,50,True,True,False,sum,2,2,edges & globals
0.7544907331466675,15466,5,12,100,True,True,False,max,2,2,edges & globals
0.7544907331466675,15466,5,12,100,True,True,False,mean,2,2,edges & globals
0.7544907331466675,15466,5,12,100,True,True,False,sum,2,2,edges & globals
0.7792826890945435,17411,10,12,100,True,True,False,max,2,2,edges & globals
0.7792826890945435,17411,10,12,100,True,True,False,mean,2,2,edges & globals
0.7792826890945435,17411,10,12,100,True,True,False,sum,2,2,edges & globals
0.8093544244766235,21601,20,12,100,True,True,False,max,2,2,edges & globals
0.8093544244766235,21601,20,12,100,True,True,False,mean,2,2,edges & globals
0.8093544244766235,21601,20,12,100,True,True,False,sum,2,2,edges & globals
0.6375322937965393,1776,5,12,25,False,False,True,max,2,1,nodes
0.6375322937965393,1776,5,12,25,False,False,True,mean,2,1,nodes
0.6375322937965393,1776,5,12,25,False,False,True,sum,2,1,nodes
0.6396557092666626,2106,10,12,25,False,False,True,max,2,1,nodes
0.6396557092666626,2106,10,12,25,False,False,True,mean,2,1,nodes
0.6396557092666626,2106,10,12,25,False,False,True,sum,2,1,nodes
0.6484647989273071,3066,20,12,25,False,False,True,max,2,1,nodes
0.6484647989273071,3066,20,12,25,False,False,True,mean,2,1,nodes
0.6484647989273071,3066,20,12,25,False,False,True,sum,2,1,nodes
0.6506743431091309,3851,5,12,50,False,False,True,max,2,1,nodes
0.6506743431091309,3851,5,12,50,False,False,True,mean,2,1,nodes
0.6506743431091309,3851,5,12,50,False,False,True,sum,2,1,nodes
0.6416069269180298,4181,10,12,50,False,False,True,max,2,1,nodes
0.6416069269180298,4181,10,12,50,False,False,True,mean,2,1,nodes
0.6416069269180298,4181,10,12,50,False,False,True,sum,2,1,nodes
0.6527403593063354,5141,20,12,50,False,False,True,max,2,1,nodes
0.6527403593063354,5141,20,12,50,False,False,True,mean,2,1,nodes
0.6527403593063354,5141,20,12,50,False,False,True,sum,2,1,nodes
0.6363557577133179,11751,5,12,100,False,False,True,max,2,1,nodes
0.6363557577133179,11751,5,12,100,False,False,True,mean,2,1,nodes
0.6363557577133179,11751,5,12,100,False,False,True,sum,2,1,nodes
0.6313055753707886,12081,10,12,100,False,False,True,max,2,1,nodes
0.6313055753707886,12081,10,12,100,False,False,True,mean,2,1,nodes
0.6313055753707886,12081,10,12,100,False,False,True,sum,2,1,nodes
0.6476039886474609,13041,20,12,100,False,False,True,max,2,1,nodes
0.6476039886474609,13041,20,12,100,False,False,True,mean,2,1,nodes
0.6476039886474609,13041,20,12,100,False,False,True,sum,2,1,nodes
0.6826972961425781,2016,5,12,25,True,False,True,max,2,2,nodes & edges
0.6826972961425781,2016,5,12,25,True,False,True,mean,2,2,nodes & edges
0.6826972961425781,2016,5,12,25,True,False,True,sum,2,2,nodes & edges
0.6614633798599243,2586,10,12,25,True,False,True,max,2,2,nodes & edges
0.6614633798599243,2586,10,12,25,True,False,True,mean,2,2,nodes & edges
0.6614633798599243,2586,10,12,25,True,False,True,sum,2,2,nodes & edges
0.6981922388076782,4026,20,12,25,True,False,True,max,2,2,nodes & edges
0.6981922388076782,4026,20,12,25,True,False,True,mean,2,2,nodes & edges
0.6981922388076782,4026,20,12,25,True,False,True,sum,2,2,nodes & edges
0.6651363372802734,4091,5,12,50,True,False,True,max,2,2,nodes & edges
0.6651363372802734,4091,5,12,50,True,False,True,mean,2,2,nodes & edges
0.6655954122543335,4091,5,12,50,True,False,True,sum,2,2,nodes & edges
0.6603730320930481,4661,10,12,50,True,False,True,max,2,2,nodes & edges
0.6603730320930481,4661,10,12,50,True,False,True,mean,2,2,nodes & edges
0.6603730320930481,4661,10,12,50,True,False,True,sum,2,2,nodes & edges
0.696040153503418,6101,20,12,50,True,False,True,max,2,2,nodes & edges
0.696040153503418,6101,20,12,50,True,False,True,mean,2,2,nodes & edges
0.696040153503418,6101,20,12,50,True,False,True,sum,2,2,nodes & edges
0.6556097865104675,11991,5,12,100,True,False,True,max,2,2,nodes & edges
0.6556097865104675,11991,5,12,100,True,False,True,mean,2,2,nodes & edges
0.6556097865104675,11991,5,12,100,True,False,True,sum,2,2,nodes & edges
0.6769297122955322,12561,10,12,100,True,False,True,max,2,2,nodes & edges
0.6769297122955322,12561,10,12,100,True,False,True,mean,2,2,nodes & edges
0.6769297122955322,12561,10,12,100,True,False,True,sum,2,2,nodes & edges
0.6931994557380676,14001,20,12,100,True,False,True,max,2,2,nodes & edges
0.6931994557380676,14001,20,12,100,True,False,True,mean,2,2,nodes & edges
0.6931994557380676,14001,20,12,100,True,False,True,sum,2,2,nodes & edges
0.7457677125930786,2909,5,12,25,False,True,True,max,2,2,nodes & globals
0.7457677125930786,2909,5,12,25,False,True,True,mean,2,2,nodes & globals
0.7457677125930786,2909,5,12,25,False,True,True,sum,2,2,nodes & globals
0.7185366153717041,3484,10,12,25,False,True,True,max,2,2,nodes & globals
0.7185366153717041,3484,10,12,25,False,True,True,mean,2,2,nodes & globals
0.7185366153717041,3484,10,12,25,False,True,True,sum,2,2,nodes & globals
0.72783362865448,4934,20,12,25,False,True,True,max,2,2,nodes & globals
0.72783362865448,4934,20,12,25,False,True,True,mean,2,2,nodes & globals
0.72783362865448,4934,20,12,25,False,True,True,sum,2,2,nodes & globals
0.7562984228134155,6134,5,12,50,False,True,True,max,2,2,nodes & globals
0.7700430750846863,6134,5,12,50,False,True,True,mean,2,2,nodes & globals
0.7562984228134155,6134,5,12,50,False,True,True,sum,2,2,nodes & globals
0.7429267764091492,6959,10,12,50,False,True,True,max,2,2,nodes & globals
0.7429267764091492,6959,10,12,50,False,True,True,mean,2,2,nodes & globals
0.7429267764091492,6959,10,12,50,False,True,True,sum,2,2,nodes & globals
0.7274318933486938,8909,20,12,50,False,True,True,max,2,2,nodes & globals
